ID,Vaccinated,Vaccinated(%),Unvaccinated,Unvaccinated(%),Healthy vaccinated,Healthy vaccinated(%),Healthy unvaccinated,Healthy unvaccinated(%),Infected vaccinated,Infected vaccinated(%),Infected unvaccinated,Infected unvaccinated(%),Herd Immunity,Herd Immunity Current,Herd Immunity Needed,population,Rnull,Rrange,natImmunity,vacImmunity,vaccinated,totInfected
4844,500.0,50.0,500.0,50.0,262.4,52.48,237.0,47.4,237.6,47.52,263.0,52.6,0.0,71.4,45.0,1000.0,3.5,0.0,0.4,0.5,0.5,0.501
4845,600.0,60.0,400.0,40.0,264.85,44.135,152.0,38.0,335.15,55.865,248.0,62.0,0.0,71.4,46.0,1000.0,3.5,0.0,0.4,0.5,0.6,0.583
4846,700.0,70.0,300.0,30.0,398.45,56.925,156.35,52.125,301.55,43.075,143.65,47.875,0.0,71.4,47.0,1000.0,3.5,0.0,0.4,0.5,0.7,0.444
4847,800.0,80.0,200.0,20.0,482.3,60.295,109.95,54.975,317.7,39.705,90.05,45.025,0.0,71.4,48.0,1000.0,3.5,0.0,0.4,0.5,0.8,0.408
4848,900.0,90.0,100.0,10.0,657.15,73.035,70.0,70.0,242.85,26.965,30.0,30.0,0.0,71.4,49.0,1000.0,3.5,0.0,0.4,0.5,0.9,0.272
4849,1000.0,100.0,0.0,0.0,531.0,53.1,0.0,0.0,469.0,46.9,0.0,0.0,0.0,71.4,50.0,1000.0,3.5,0.0,0.4,0.5,1.0,0.469
4850,100.0,10.0,900.0,90.0,52.7,52.7,379.2,42.125,47.3,47.3,520.8,57.875,0.0,71.4,42.0,1000.0,3.5,0.0,0.4,0.6,0.1,0.567
4851,200.0,20.0,800.0,80.0,101.8,50.9,293.15,36.65,98.2,49.1,506.85,63.35,0.0,71.4,44.0,1000.0,3.5,0.0,0.4,0.6,0.2,0.606
4852,300.0,30.0,700.0,70.0,138.95,46.315,215.75,30.83,161.05,53.685,484.25,69.17,0.0,71.4,46.0,1000.0,3.5,0.0,0.4,0.6,0.3,0.645
4853,400.0,40.0,600.0,60.0,222.4,55.605,264.15,44.02,177.6,44.395,335.85,55.98,0.0,71.4,48.0,1000.0,3.5,0.0,0.4,0.6,0.4,0.512
4854,500.0,50.0,500.0,50.0,342.8,68.56,294.75,58.95,157.2,31.44,205.25,41.05,0.0,71.4,50.0,1000.0,3.5,0.0,0.4,0.6,0.5,0.363
4855,600.0,60.0,400.0,40.0,381.95,63.665,213.35,53.325,218.05,36.335,186.65,46.675,0.0,71.4,52.0,1000.0,3.5,0.0,0.4,0.6,0.6,0.404
4856,700.0,70.0,300.0,30.0,475.7,67.97,173.65,57.89,224.3,32.03,126.35,42.11,0.0,71.4,54.0,1000.0,3.5,0.0,0.4,0.6,0.7,0.35
4857,800.0,80.0,200.0,20.0,622.6,77.835,142.05,71.025,177.4,22.165,57.95,28.975,0.0,71.4,56.0,1000.0,3.5,0.0,0.4,0.6,0.8,0.234
4858,900.0,90.0,100.0,10.0,803.4,89.275,85.25,85.25,96.6,10.725,14.75,14.75,0.0,71.4,58.0,1000.0,3.5,0.0,0.4,0.6,0.9,0.112
4859,1000.0,100.0,0.0,0.0,901.2,90.12,0.0,0.0,98.8,9.88,0.0,0.0,0.0,71.4,60.0,1000.0,3.5,0.0,0.4,0.6,1.0,0.098
4860,100.0,10.0,900.0,90.0,56.05,56.05,282.55,31.39,43.95,43.95,617.45,68.61,0.0,71.4,43.0,1000.0,3.5,0.0,0.4,0.7,0.1,0.662
4861,200.0,20.0,800.0,80.0,143.5,71.75,449.9,56.25,56.5,28.25,350.1,43.75,0.0,71.4,46.0,1000.0,3.5,0.0,0.4,0.7,0.2,0.406
4862,300.0,30.0,700.0,70.0,207.55,69.185,362.1,51.735,92.45,30.815,337.9,48.265,0.0,71.4,49.0,1000.0,3.5,0.0,0.4,0.7,0.3,0.43
4863,400.0,40.0,600.0,60.0,297.15,74.295,350.35,58.39,102.85,25.705,249.65,41.61,0.0,71.4,52.0,1000.0,3.5,0.0,0.4,0.7,0.4,0.351
4864,500.0,50.0,500.0,50.0,366.85,73.37,275.6,55.12,133.15,26.63,224.4,44.88,0.0,71.4,55.0,1000.0,3.5,0.0,0.4,0.7,0.5,0.358
4865,600.0,60.0,400.0,40.0,532.9,88.805,323.1,80.775,67.1,11.195,76.9,19.225,0.0,71.4,58.0,1000.0,3.5,0.0,0.4,0.7,0.6,0.144
4866,700.0,70.0,300.0,30.0,664.65,94.955,270.9,90.305,35.35,5.045,29.1,9.695,0.0,71.4,61.0,1000.0,3.5,0.0,0.4,0.7,0.7,0.063
4867,800.0,80.0,200.0,20.0,779.75,97.48,189.85,94.925,20.25,2.52,10.15,5.075,0.0,71.4,64.0,1000.0,3.5,0.0,0.4,0.7,0.8,0.03
4868,900.0,90.0,100.0,10.0,891.5,99.065,98.75,98.75,8.5,0.935,1.25,1.25,0.0,71.4,67.0,1000.0,3.5,0.0,0.4,0.7,0.9,0.008
4869,1000.0,100.0,0.0,0.0,995.1,99.51,0.0,0.0,4.9,0.49,0.0,0.0,0.0,71.4,70.0,1000.0,3.5,0.0,0.4,0.7,1.0,0.005
4870,100.0,10.0,900.0,90.0,75.15,75.15,433.3,48.155,24.85,24.85,466.7,51.845,0.0,71.4,44.0,1000.0,3.5,0.0,0.4,0.8,0.1,0.492
4871,200.0,20.0,800.0,80.0,155.3,77.65,414.2,51.78,44.7,22.35,385.8,48.22,0.0,71.4,48.0,1000.0,3.5,0.0,0.4,0.8,0.2,0.429
4872,300.0,30.0,700.0,70.0,250.1,83.37,417.55,59.665,49.9,16.63,282.45,40.335,0.0,71.4,52.0,1000.0,3.5,0.0,0.4,0.8,0.3,0.332
4873,400.0,40.0,600.0,60.0,355.35,88.835,439.85,73.305,44.65,11.165,160.15,26.695,0.0,71.4,56.0,1000.0,3.5,0.0,0.4,0.8,0.4,0.204
4874,500.0,50.0,500.0,50.0,478.35,95.67,445.9,89.18,21.65,4.33,54.1,10.82,0.0,71.4,60.0,1000.0,3.5,0.0,0.4,0.8,0.5,0.074
4875,600.0,60.0,400.0,40.0,590.6,98.425,382.15,95.555,9.4,1.575,17.85,4.445,0.0,71.4,64.0,1000.0,3.5,0.0,0.4,0.8,0.6,0.027
4876,700.0,70.0,300.0,30.0,696.95,99.58,296.1,98.705,3.05,0.42,3.9,1.295,0.0,71.4,68.0,1000.0,3.5,0.0,0.4,0.8,0.7,0.006
4877,800.0,80.0,200.0,20.0,798.5,99.83,198.85,99.425,1.5,0.17,1.15,0.575,1.0,71.4,72.0,1000.0,3.5,0.0,0.4,0.8,0.8,0.001
4878,900.0,90.0,100.0,10.0,896.1,99.57,99.15,99.15,3.9,0.43,0.85,0.85,1.0,71.4,76.0,1000.0,3.5,0.0,0.4,0.8,0.9,0.005
4879,1000.0,100.0,0.0,0.0,997.0,99.7,0.0,0.0,3.0,0.3,0.0,0.0,1.0,71.4,80.0,1000.0,3.5,0.0,0.4,0.8,1.0,0.002
4880,100.0,10.0,900.0,90.0,83.0,83.0,341.55,37.955,17.0,17.0,558.45,62.045,0.0,71.4,45.0,1000.0,3.5,0.0,0.4,0.9,0.1,0.576
4881,200.0,20.0,800.0,80.0,183.45,91.725,534.8,66.86,16.55,8.275,265.2,33.14,0.0,71.4,50.0,1000.0,3.5,0.0,0.4,0.9,0.2,0.281
4882,300.0,30.0,700.0,70.0,282.95,94.325,502.05,71.725,17.05,5.675,197.95,28.275,0.0,71.4,55.0,1000.0,3.5,0.0,0.4,0.9,0.3,0.214
4883,400.0,40.0,600.0,60.0,388.55,97.15,518.9,86.48,11.45,2.85,81.1,13.52,0.0,71.4,60.0,1000.0,3.5,0.0,0.4,0.9,0.4,0.092
4884,500.0,50.0,500.0,50.0,496.55,99.31,483.95,96.79,3.45,0.69,16.05,3.21,0.0,71.4,65.0,1000.0,3.5,0.0,0.4,0.9,0.5,0.02
4885,600.0,60.0,400.0,40.0,597.95,99.65,394.85,98.73,2.05,0.35,5.15,1.27,0.0,71.4,70.0,1000.0,3.5,0.0,0.4,0.9,0.6,0.007
4886,700.0,70.0,300.0,30.0,698.75,99.84,297.45,99.15,1.25,0.16,2.55,0.85,1.0,71.4,75.0,1000.0,3.5,0.0,0.4,0.9,0.7,0.002
4887,800.0,80.0,200.0,20.0,798.8,99.88,199.45,99.725,1.2,0.12,0.55,0.275,1.0,71.4,80.0,1000.0,3.5,0.0,0.4,0.9,0.8,0.001
4888,900.0,90.0,100.0,10.0,898.8,99.88,99.75,99.75,1.2,0.12,0.25,0.25,1.0,71.4,85.0,1000.0,3.5,0.0,0.4,0.9,0.9,0.0
4889,1000.0,100.0,0.0,0.0,998.7,99.87,0.0,0.0,1.3,0.13,0.0,0.0,1.0,71.4,90.0,1000.0,3.5,0.0,0.4,0.9,1.0,0.0
4890,100.0,10.0,900.0,90.0,99.95,99.95,463.75,51.54,0.05,0.05,436.25,48.46,0.0,71.4,46.0,1000.0,3.5,0.0,0.4,1.0,0.1,0.437
4891,200.0,20.0,800.0,80.0,199.9,99.95,520.55,65.065,0.1,0.05,279.45,34.935,0.0,71.4,52.0,1000.0,3.5,0.0,0.4,1.0,0.2,0.28
4892,300.0,30.0,700.0,70.0,299.75,99.925,527.85,75.41,0.25,0.075,172.15,24.59,0.0,71.4,58.0,1000.0,3.5,0.0,0.4,1.0,0.3,0.172
4893,400.0,40.0,600.0,60.0,399.5,99.9,585.75,97.625,0.5,0.1,14.25,2.375,0.0,71.4,64.0,1000.0,3.5,0.0,0.4,1.0,0.4,0.015
4894,500.0,50.0,500.0,50.0,499.45,99.89,494.8,98.96,0.55,0.11,5.2,1.04,0.0,71.4,70.0,1000.0,3.5,0.0,0.4,1.0,0.5,0.005
4895,600.0,60.0,400.0,40.0,599.5,99.9,396.95,99.245,0.5,0.1,3.05,0.755,1.0,71.4,76.0,1000.0,3.5,0.0,0.4,1.0,0.6,0.003
4896,700.0,70.0,300.0,30.0,699.2,99.92,298.55,99.525,0.8,0.08,1.45,0.475,1.0,71.4,82.0,1000.0,3.5,0.0,0.4,1.0,0.7,0.002
4897,800.0,80.0,200.0,20.0,799.05,99.905,199.55,99.775,0.95,0.095,0.45,0.225,1.0,71.4,88.0,1000.0,3.5,0.0,0.4,1.0,0.8,0.0
4898,900.0,90.0,100.0,10.0,899.05,99.905,99.85,99.85,0.95,0.095,0.15,0.15,1.0,71.4,94.0,1000.0,3.5,0.0,0.4,1.0,0.9,0.0
4899,1000.0,100.0,0.0,0.0,999.0,99.9,0.0,0.0,1.0,0.1,0.0,0.0,1.0,71.4,100.0,1000.0,3.5,0.0,0.4,1.0,1.0,0.0
4900,100.0,10.0,900.0,90.0,31.4,31.4,432.15,48.005,68.6,68.6,467.85,51.995,0.0,71.4,46.0,1000.0,3.5,0.0,0.5,0.1,0.1,0.536
4901,200.0,20.0,800.0,80.0,55.45,27.725,358.25,44.785,144.55,72.275,441.75,55.215,0.0,71.4,42.0,1000.0,3.5,0.0,0.5,0.1,0.2,0.586
4902,300.0,30.0,700.0,70.0,58.1,19.375,263.35,37.625,241.9,80.625,436.65,62.375,0.0,71.4,38.0,1000.0,3.5,0.0,0.5,0.1,0.3,0.679
4903,400.0,40.0,600.0,60.0,68.9,17.225,210.8,35.125,331.1,82.775,389.2,64.875,0.0,71.4,34.0,1000.0,3.5,0.0,0.5,0.1,0.4,0.719
4904,500.0,50.0,500.0,50.0,56.75,11.35,153.75,30.75,443.25,88.65,346.25,69.25,0.0,71.4,30.0,1000.0,3.5,0.0,0.5,0.1,0.5,0.79
4905,600.0,60.0,400.0,40.0,91.55,15.26,134.25,33.57,508.45,84.74,265.75,66.43,0.0,71.4,26.0,1000.0,3.5,0.0,0.5,0.1,0.6,0.776
4906,700.0,70.0,300.0,30.0,72.95,10.415,84.05,28.015,627.05,89.585,215.95,71.985,0.0,71.4,22.0,1000.0,3.5,0.0,0.5,0.1,0.7,0.842
4907,800.0,80.0,200.0,20.0,74.8,9.35,55.25,27.625,725.2,90.65,144.75,72.375,0.0,71.4,18.0,1000.0,3.5,0.0,0.5,0.1,0.8,0.869
4908,900.0,90.0,100.0,10.0,80.05,8.89,25.1,25.1,819.95,91.11,74.9,74.9,0.0,71.4,14.0,1000.0,3.5,0.0,0.5,0.1,0.9,0.897
4909,1000.0,100.0,0.0,0.0,84.45,8.445,0.0,0.0,915.55,91.555,0.0,0.0,0.0,71.4,10.0,1000.0,3.5,0.0,0.5,0.1,1.0,0.916
4910,100.0,10.0,900.0,90.0,39.0,39.0,461.95,51.33,61.0,61.0,438.05,48.67,0.0,71.4,47.0,1000.0,3.5,0.0,0.5,0.2,0.1,0.498
4911,200.0,20.0,800.0,80.0,46.5,23.25,313.2,39.15,153.5,76.75,486.8,60.85,0.0,71.4,44.0,1000.0,3.5,0.0,0.5,0.2,0.2,0.64
4912,300.0,30.0,700.0,70.0,68.5,22.83,271.85,38.84,231.5,77.17,428.15,61.16,0.0,71.4,41.0,1000.0,3.5,0.0,0.5,0.2,0.3,0.66
4913,400.0,40.0,600.0,60.0,85.6,21.39,226.9,37.815,314.4,78.61,373.1,62.185,0.0,71.4,38.0,1000.0,3.5,0.0,0.5,0.2,0.4,0.688
4914,500.0,50.0,500.0,50.0,102.8,20.56,176.05,35.21,397.2,79.44,323.95,64.79,0.0,71.4,35.0,1000.0,3.5,0.0,0.5,0.2,0.5,0.721
4915,600.0,60.0,400.0,40.0,113.0,18.815,135.85,33.955,487.0,81.185,264.15,66.045,0.0,71.4,32.0,1000.0,3.5,0.0,0.5,0.2,0.6,0.753
4916,700.0,70.0,300.0,30.0,127.85,18.27,99.45,33.15,572.15,81.73,200.55,66.85,0.0,71.4,29.0,1000.0,3.5,0.0,0.5,0.2,0.7,0.773
4917,800.0,80.0,200.0,20.0,113.3,14.165,57.85,28.925,686.7,85.835,142.15,71.075,0.0,71.4,26.0,1000.0,3.5,0.0,0.5,0.2,0.8,0.829
4918,900.0,90.0,100.0,10.0,112.6,12.505,26.45,26.45,787.4,87.495,73.55,73.55,0.0,71.4,23.0,1000.0,3.5,0.0,0.5,0.2,0.9,0.861
4919,1000.0,100.0,0.0,0.0,125.1,12.51,0.0,0.0,874.9,87.49,0.0,0.0,0.0,71.4,20.0,1000.0,3.5,0.0,0.5,0.2,1.0,0.874
4920,100.0,10.0,900.0,90.0,49.05,49.05,519.1,57.69,50.95,50.95,380.9,42.31,0.0,71.4,48.0,1000.0,3.5,0.0,0.5,0.3,0.1,0.432
4921,200.0,20.0,800.0,80.0,65.35,32.675,346.75,43.34,134.65,67.325,453.25,56.66,0.0,71.4,46.0,1000.0,3.5,0.0,0.5,0.3,0.2,0.587
4922,300.0,30.0,700.0,70.0,141.7,47.24,391.35,55.915,158.3,52.76,308.65,44.085,0.0,71.4,44.0,1000.0,3.5,0.0,0.5,0.3,0.3,0.467
4923,400.0,40.0,600.0,60.0,124.3,31.075,251.3,41.885,275.7,68.925,348.7,58.115,0.0,71.4,42.0,1000.0,3.5,0.0,0.5,0.3,0.4,0.624
4924,500.0,50.0,500.0,50.0,186.45,37.29,238.6,47.72,313.55,62.71,261.4,52.28,0.0,71.4,40.0,1000.0,3.5,0.0,0.5,0.3,0.5,0.575
4925,600.0,60.0,400.0,40.0,220.8,36.8,182.8,45.71,379.2,63.2,217.2,54.29,0.0,71.4,38.0,1000.0,3.5,0.0,0.5,0.3,0.6,0.596
4926,700.0,70.0,300.0,30.0,192.95,27.555,115.85,38.63,507.05,72.445,184.15,61.37,0.0,71.4,36.0,1000.0,3.5,0.0,0.5,0.3,0.7,0.692
4927,800.0,80.0,200.0,20.0,154.85,19.36,65.55,32.775,645.15,80.64,134.45,67.225,0.0,71.4,34.0,1000.0,3.5,0.0,0.5,0.3,0.8,0.78
4928,900.0,90.0,100.0,10.0,237.15,26.345,38.1,38.1,662.85,73.655,61.9,61.9,0.0,71.4,32.0,1000.0,3.5,0.0,0.5,0.3,0.9,0.725
4929,1000.0,100.0,0.0,0.0,170.2,17.02,0.0,0.0,829.8,82.98,0.0,0.0,0.0,71.4,30.0,1000.0,3.5,0.0,0.5,0.3,1.0,0.829
4930,100.0,10.0,900.0,90.0,46.65,46.65,479.15,53.24,53.35,53.35,420.85,46.76,0.0,71.4,49.0,1000.0,3.5,0.0,0.5,0.4,0.1,0.474
4931,200.0,20.0,800.0,80.0,111.65,55.825,480.65,60.095,88.35,44.175,319.35,39.905,0.0,71.4,48.0,1000.0,3.5,0.0,0.5,0.4,0.2,0.406
4932,300.0,30.0,700.0,70.0,122.05,40.68,322.85,46.13,177.95,59.32,377.15,53.87,0.0,71.4,47.0,1000.0,3.5,0.0,0.5,0.4,0.3,0.555
4933,400.0,40.0,600.0,60.0,167.75,41.935,285.75,47.62,232.25,58.065,314.25,52.38,0.0,71.4,46.0,1000.0,3.5,0.0,0.5,0.4,0.4,0.548
4934,500.0,50.0,500.0,50.0,164.5,32.9,198.9,39.78,335.5,67.1,301.1,60.22,0.0,71.4,45.0,1000.0,3.5,0.0,0.5,0.4,0.5,0.637
4935,600.0,60.0,400.0,40.0,220.4,36.73,168.6,42.15,379.6,63.27,231.4,57.85,0.0,71.4,44.0,1000.0,3.5,0.0,0.5,0.4,0.6,0.612
4936,700.0,70.0,300.0,30.0,250.25,35.755,124.25,41.415,449.75,64.245,175.75,58.585,0.0,71.4,43.0,1000.0,3.5,0.0,0.5,0.4,0.7,0.625
4937,800.0,80.0,200.0,20.0,280.35,35.055,80.7,40.35,519.65,64.945,119.3,59.65,0.0,71.4,42.0,1000.0,3.5,0.0,0.5,0.4,0.8,0.638
4938,900.0,90.0,100.0,10.0,280.25,31.14,38.75,38.75,619.75,68.86,61.25,61.25,0.0,71.4,41.0,1000.0,3.5,0.0,0.5,0.4,0.9,0.681
4939,1000.0,100.0,0.0,0.0,335.8,33.58,0.0,0.0,664.2,66.42,0.0,0.0,0.0,71.4,40.0,1000.0,3.5,0.0,0.5,0.4,1.0,0.665
4940,100.0,10.0,900.0,90.0,51.15,51.15,447.35,49.71,48.85,48.85,452.65,50.29,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.1,0.503
4941,200.0,20.0,800.0,80.0,105.65,52.825,422.6,52.83,94.35,47.175,377.4,47.17,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.2,0.472
4942,300.0,30.0,700.0,70.0,188.75,62.925,448.85,64.125,111.25,37.075,251.15,35.875,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.3,0.362
4943,400.0,40.0,600.0,60.0,274.8,68.71,408.9,68.145,125.2,31.29,191.1,31.855,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.4,0.316
4944,500.0,50.0,500.0,50.0,312.0,62.4,312.6,62.52,188.0,37.6,187.4,37.48,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.5,0.374
4945,600.0,60.0,400.0,40.0,351.2,58.53,236.7,59.17,248.8,41.47,163.3,40.83,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.6,0.411
4946,700.0,70.0,300.0,30.0,431.25,61.62,188.75,62.915,268.75,38.38,111.25,37.085,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.7,0.379
4947,800.0,80.0,200.0,20.0,496.6,62.08,125.75,62.875,303.4,37.92,74.25,37.125,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.8,0.377
4948,900.0,90.0,100.0,10.0,448.2,49.8,47.25,47.25,451.8,50.2,52.75,52.75,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,0.9,0.504
4949,1000.0,100.0,0.0,0.0,476.35,47.635,0.0,0.0,523.65,52.365,0.0,0.0,0.0,71.4,50.0,1000.0,3.5,0.0,0.5,0.5,1.0,0.523
4950,100.0,10.0,900.0,90.0,62.5,62.5,494.3,54.925,37.5,37.5,405.7,45.075,0.0,71.4,51.0,1000.0,3.5,0.0,0.5,0.6,0.1,0.444
4951,200.0,20.0,800.0,80.0,138.6,69.3,514.3,64.28,61.4,30.7,285.7,35.72,0.0,71.4,52.0,1000.0,3.5,0.0,0.5,0.6,0.2,0.347
4952,300.0,30.0,700.0,70.0,215.7,71.915,472.75,67.55,84.3,28.085,227.25,32.45,0.0,71.4,53.0,1000.0,3.5,0.0,0.5,0.6,0.3,0.311
4953,400.0,40.0,600.0,60.0,293.35,73.35,410.1,68.34,106.65,26.65,189.9,31.66,0.0,71.4,54.0,1000.0,3.5,0.0,0.5,0.6,0.4,0.297
4954,500.0,50.0,500.0,50.0,369.25,73.85,347.3,69.46,130.75,26.15,152.7,30.54,0.0,71.4,55.0,1000.0,3.5,0.0,0.5,0.6,0.5,0.282
4955,600.0,60.0,400.0,40.0,475.45,79.235,304.95,76.245,124.55,20.765,95.05,23.755,0.0,71.4,56.0,1000.0,3.5,0.0,0.5,0.6,0.6,0.219
4956,700.0,70.0,300.0,30.0,536.1,76.595,219.05,73.015,163.9,23.405,80.95,26.985,0.0,71.4,57.0,1000.0,3.5,0.0,0.5,0.6,0.7,0.243
4957,800.0,80.0,200.0,20.0,626.9,78.365,148.0,74.0,173.1,21.635,52.0,26.0,0.0,71.4,58.0,1000.0,3.5,0.0,0.5,0.6,0.8,0.225
4958,900.0,90.0,100.0,10.0,742.3,82.485,79.3,79.3,157.7,17.515,20.7,20.7,0.0,71.4,59.0,1000.0,3.5,0.0,0.5,0.6,0.9,0.178
4959,1000.0,100.0,0.0,0.0,830.5,83.05,0.0,0.0,169.5,16.95,0.0,0.0,0.0,71.4,60.0,1000.0,3.5,0.0,0.5,0.6,1.0,0.169
4960,100.0,10.0,900.0,90.0,72.5,72.5,531.3,59.03,27.5,27.5,368.7,40.97,0.0,71.4,52.0,1000.0,3.5,0.0,0.5,0.7,0.1,0.397
4961,200.0,20.0,800.0,80.0,149.35,74.675,510.4,63.82,50.65,25.325,289.6,36.18,0.0,71.4,54.0,1000.0,3.5,0.0,0.5,0.7,0.2,0.339
4962,300.0,30.0,700.0,70.0,242.0,80.675,494.75,70.695,58.0,19.325,205.25,29.305,0.0,71.4,56.0,1000.0,3.5,0.0,0.5,0.7,0.3,0.264
4963,400.0,40.0,600.0,60.0,335.85,83.975,459.85,76.63,64.15,16.025,140.15,23.37,0.0,71.4,58.0,1000.0,3.5,0.0,0.5,0.7,0.4,0.204
4964,500.0,50.0,500.0,50.0,444.3,88.86,415.4,83.08,55.7,11.14,84.6,16.92,0.0,71.4,60.0,1000.0,3.5,0.0,0.5,0.7,0.5,0.14
4965,600.0,60.0,400.0,40.0,578.2,96.36,375.8,93.96,21.8,3.64,24.2,6.04,0.0,71.4,62.0,1000.0,3.5,0.0,0.5,0.7,0.6,0.046
4966,700.0,70.0,300.0,30.0,679.65,97.105,285.6,95.195,20.35,2.895,14.4,4.805,0.0,71.4,64.0,1000.0,3.5,0.0,0.5,0.7,0.7,0.034
4967,800.0,80.0,200.0,20.0,789.45,98.69,195.25,97.625,10.55,1.31,4.75,2.375,0.0,71.4,66.0,1000.0,3.5,0.0,0.5,0.7,0.8,0.015
4968,900.0,90.0,100.0,10.0,891.1,99.015,98.6,98.6,8.9,0.985,1.4,1.4,0.0,71.4,68.0,1000.0,3.5,0.0,0.5,0.7,0.9,0.01
4969,1000.0,100.0,0.0,0.0,994.85,99.485,0.0,0.0,5.15,0.515,0.0,0.0,0.0,71.4,70.0,1000.0,3.5,0.0,0.5,0.7,1.0,0.005
4970,100.0,10.0,900.0,90.0,80.4,80.4,523.35,58.14,19.6,19.6,376.65,41.86,0.0,71.4,53.0,1000.0,3.5,0.0,0.5,0.8,0.1,0.396
4971,200.0,20.0,800.0,80.0,174.5,87.25,586.3,73.29,25.5,12.75,213.7,26.71,0.0,71.4,56.0,1000.0,3.5,0.0,0.5,0.8,0.2,0.239
4972,300.0,30.0,700.0,70.0,262.45,87.48,518.5,74.075,37.55,12.52,181.5,25.925,0.0,71.4,59.0,1000.0,3.5,0.0,0.5,0.8,0.3,0.218
4973,400.0,40.0,600.0,60.0,385.85,96.475,557.0,92.815,14.15,3.525,43.0,7.185,0.0,71.4,62.0,1000.0,3.5,0.0,0.5,0.8,0.4,0.057
4974,500.0,50.0,500.0,50.0,491.85,98.37,477.0,95.4,8.15,1.63,23.0,4.6,0.0,71.4,65.0,1000.0,3.5,0.0,0.5,0.8,0.5,0.031
4975,600.0,60.0,400.0,40.0,596.5,99.405,394.95,98.745,3.5,0.595,5.05,1.255,0.0,71.4,68.0,1000.0,3.5,0.0,0.5,0.8,0.6,0.008
4976,700.0,70.0,300.0,30.0,697.7,99.685,298.15,99.385,2.3,0.315,1.85,0.615,0.0,71.4,71.0,1000.0,3.5,0.0,0.5,0.8,0.7,0.004
4977,800.0,80.0,200.0,20.0,796.15,99.525,198.1,99.05,3.85,0.475,1.9,0.95,1.0,71.4,74.0,1000.0,3.5,0.0,0.5,0.8,0.8,0.005
4978,900.0,90.0,100.0,10.0,897.25,99.7,99.6,99.6,2.75,0.3,0.4,0.4,1.0,71.4,77.0,1000.0,3.5,0.0,0.5,0.8,0.9,0.002
4979,1000.0,100.0,0.0,0.0,998.45,99.845,0.0,0.0,1.55,0.155,0.0,0.0,1.0,71.4,80.0,1000.0,3.5,0.0,0.5,0.8,1.0,0.0
4980,100.0,10.0,900.0,90.0,91.4,91.4,558.35,62.045,8.6,8.6,341.65,37.955,0.0,71.4,54.0,1000.0,3.5,0.0,0.5,0.9,0.1,0.349
4981,200.0,20.0,800.0,80.0,188.2,94.1,615.4,76.93,11.8,5.9,184.6,23.07,0.0,71.4,58.0,1000.0,3.5,0.0,0.5,0.9,0.2,0.198
4982,300.0,30.0,700.0,70.0,291.5,97.175,614.25,87.75,8.5,2.825,85.75,12.25,0.0,71.4,62.0,1000.0,3.5,0.0,0.5,0.9,0.3,0.094
4983,400.0,40.0,600.0,60.0,395.15,98.79,570.4,95.065,4.85,1.21,29.6,4.935,0.0,71.4,66.0,1000.0,3.5,0.0,0.5,0.9,0.4,0.035
4984,500.0,50.0,500.0,50.0,497.75,99.55,492.6,98.52,2.25,0.45,7.4,1.48,0.0,71.4,70.0,1000.0,3.5,0.0,0.5,0.9,0.5,0.009
4985,600.0,60.0,400.0,40.0,598.7,99.77,396.6,99.165,1.3,0.23,3.4,0.835,1.0,71.4,74.0,1000.0,3.5,0.0,0.5,0.9,0.6,0.004
4986,700.0,70.0,300.0,30.0,698.65,99.83,298.85,99.615,1.35,0.17,1.15,0.385,1.0,71.4,78.0,1000.0,3.5,0.0,0.5,0.9,0.7,0.002
4987,800.0,80.0,200.0,20.0,798.8,99.87,199.2,99.6,1.2,0.13,0.8,0.4,1.0,71.4,82.0,1000.0,3.5,0.0,0.5,0.9,0.8,0.001
4988,900.0,90.0,100.0,10.0,898.6,99.855,99.75,99.75,1.4,0.145,0.25,0.25,1.0,71.4,86.0,1000.0,3.5,0.0,0.5,0.9,0.9,0.0
4989,1000.0,100.0,0.0,0.0,998.55,99.855,0.0,0.0,1.45,0.145,0.0,0.0,1.0,71.4,90.0,1000.0,3.5,0.0,0.5,0.9,1.0,0.0
4990,100.0,10.0,900.0,90.0,99.95,99.95,713.45,79.28,0.05,0.05,186.55,20.72,0.0,71.4,55.0,1000.0,3.5,0.0,0.5,1.0,0.1,0.187
4991,200.0,20.0,800.0,80.0,199.85,99.925,675.2,84.41,0.15,0.075,124.8,15.59,0.0,71.4,60.0,1000.0,3.5,0.0,0.5,1.0,0.2,0.125
4992,300.0,30.0,700.0,70.0,299.6,99.88,665.45,95.065,0.4,0.12,34.55,4.935,0.0,71.4,65.0,1000.0,3.5,0.0,0.5,1.0,0.3,0.035
